CLAVE,LONGITUD,LATITUD,ORGANISMO_DE_CUENCA,SUBTIPO,GRUPO,DBO_mg/L,DQO_mg/L,SST_mg/L,COLI_FEC_NMP_100mL,E_COLI_NMP_100mL,ENTEROC_NMP_100mL,OD_PORC,OD_PORC_SUP,OD_PORC_MED,OD_PORC_FON,TOX_D_48_UT,TOX_V_15_UT,TOX_D_48_SUP_UT,TOX_FIS_SUP_15_UT,CALIDAD_DBO,CALIDAD_DQO,CALIDAD_SST,CALIDAD_COLI_FEC,CALIDAD_E_COLI,CALIDAD_ENTEROC,CALIDAD_OD_PORC,CALIDAD_OD_PORC_SUP,CALIDAD_OD_PORC_MED,CALIDAD_OD_PORC_FON,CALIDAD_TOX_D_48,CALIDAD_TOX_V_15,CALIDAD TOX_D_48_SUP,CALIDAD_TOX_FIS_SUP_15,SEMAFORO
OCPNO4483,-107.13805,24.82063,8.0,22.0,1.0,1.014177958747747,1.0086812169081028,1.0,1.0,1.0,1.0,1.0,3.6861340021497666,6.622258326563769,6.032329169728142,1.0,1.0,1.0,1.0,2,2,1,1,1,0,0,1,1,1,0,0,1,1,1
OCPNO4484,-107.35484,24.93979,8.0,24.0,2.0,1.0,1.003051007391616,1.2212715363955797,1.00075995628219,1.0001257604713467,1.0,4.097132284921369,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2,4,4,2,0,1,0,0,0,1,1,0,0,2
OCPNO4485,-107.38848,25.01393,8.0,24.0,2.0,1.0,1.0161986474915685,1.0521650513264191,1.0003269921039954,1.000018263351503,1.0,3.5559666975023125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2,2,3,1,0,1,0,0,0,1,1,0,0,1
OCPNO4486,-107.3889,25.10275,8.0,22.0,1.0,1.0,1.0060391074143324,1.0,1.0003991528003613,1.000002640932702,1.0,1.0,3.5603726262988173,4.509341998375304,4.061719324026452,1.0,1.0,1.0,1.0,1,2,1,4,1,0,0,1,2,2,0,0,1,1,2
OCPNO4487,-107.39996,25.16813,8.0,22.0,1.0,1.0,1.0,1.0,1.0001358034548615,1.0,1.0,1.0,3.6055177355786454,4.465475223395614,4.10139603232917,1.0,1.0,1.0,1.0,1,1,1,3,1,0,0,1,2,2,0,0,1,1,1
OCPNO4488,-107.42565,25.20128,8.0,22.0,1.0,1.0,1.0,1.0,1.0006658498070327,1.000002640932702,1.0,1.0,3.38301683984235,5.386677497969131,4.802351212343865,1.0,1.0,1.0,1.0,1,1,1,4,1,0,0,1,2,2,0,0,1,1,2
OCPNO4489,-107.39422,25.1706,8.0,22.0,1.0,1.0,1.0060391074143324,1.0,1.002863403385017,1.000018263351503,1.0,1.0,3.5152275170189893,5.949634443541836,4.061719324026452,1.0,1.0,1.0,1.0,1,2,1,4,1,0,0,1,1,2,0,0,1,1,2
OCPNO4490,-107.5448,25.3452,8.0,24.0,2.0,1.0,1.0,1.0126591012834258,1.0008347207150228,1.0000941436713926,1.0,4.788159111933395,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,4,2,0,1,0,0,0,1,1,0,0,2
OCPNO4493,-108.04578,25.4992,8.0,22.0,1.0,1.0,1.0296293707515682,1.0555089648729843,1.0000141717656263,1.000002640932702,1.0,1.0,5.211393765675385,1.0,8.836149889786922,1.0,1.0,1.0,1.0,1,2,2,1,1,0,0,4,0,3,0,0,1,1,2
OCPNO4494,-108.06044,25.5005,8.0,22.0,1.0,1.0,1.04019780872665,1.012802411863993,1.0000104521421025,1.0,1.0,1.0,4.966320315299176,1.0,7.857457751653197,1.0,1.0,1.0,1.0,1,3,1,1,1,0,0,4,0,2,0,0,1,1,2
OCPNO4495,-108.06475,25.48339,8.0,22.0,1.0,1.0,1.0481241372079613,1.0055126803324805,1.000002640932702,1.000002640932702,1.0,1.0,5.350053744177714,1.0,7.804555473916238,1.0,1.0,1.0,1.0,1,3,1,1,1,0,0,4,0,2,0,0,1,1,2
OCPNO4496,-108.05939,25.51762,8.0,22.0,1.0,1.0,1.0481241372079613,1.0045572764620334,1.000018263351503,1.000002640932702,1.0,1.0,4.505195270512361,1.0,7.791329904481999,1.0,1.0,1.0,1.0,1,3,1,1,1,0,0,2,0,2,0,0,1,1,1
OCPNO4497,-108.03762,25.5155,8.0,22.0,1.0,1.0,1.021703042270257,1.000668782709313,1.0000141717656263,1.0,1.0,1.0,3.9860265137943385,1.0,6.858927259368112,1.0,1.0,1.0,1.0,1,2,1,1,1,0,0,1,0,1,0,0,1,1,1
OCPNO4501,-108.08997,25.46953,8.0,24.0,2.0,1.0,1.0582522236007479,1.001194254838059,1.0001551454971864,1.0,1.0,5.179463459759482,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,3,1,3,1,0,2,0,0,0,1,1,0,0,1
OCPNO4503W1,-108.45669,25.32552,8.0,24.0,2.0,1.0300380481943796,1.037241162388383,1.062559845436885,1.0052569811227163,1.0006398124423646,1.0,2.7941720629047175,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,3,3,5,5,0,2,0,0,0,1,1,0,0,2
OCPNO4504,-108.42355,25.37127,8.0,24.0,2.0,1.0,1.0109458821884774,1.065779556480292,1.0029523023872406,1.000858154343224,1.0,2.939870490286771,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2,3,4,5,0,2,0,0,0,1,1,0,0,2
OCPNO4505,-108.44489,25.44581,8.0,24.0,2.0,1.0,1.0345990528946127,1.0418944597191113,1.00338601049014,1.0004623864002695,1.0,3.2437557816836264,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,3,2,4,5,0,2,0,0,0,1,1,0,0,2
OCPNO4506,-108.44778,25.5491,8.0,24.0,2.0,1.0,1.0345990528946127,1.0992664621394677,1.001780620977178,1.0003634444145308,1.0,2.5610545790934323,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,3,3,4,4,0,3,0,0,0,1,1,0,0,2
OCPNO4507M1,-108.36081,26.89223,8.0,14.0,1.0,1.0,1.000723434742342,1.0,1.0002823566217074,1.0,1.0,1.0,3.299175922608384,5.766856214459788,5.298310066127848,1.0,1.0,1.0,1.0,1,2,1,3,1,0,0,1,1,1,0,0,1,1,1
OCPNO4508,-108.45573,25.56385,8.0,24.0,2.0,1.0,1.063788072063886,1.1168458933556968,1.0024166765997835,1.0003597247910068,1.0,3.572617946345976,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,3,3,4,4,0,1,0,0,0,1,1,0,0,2
OCPNO4511,-108.45981,25.5896,8.0,0.0,2.0,1.0805019691609372,1.0687263005224805,1.147390155093895,1.003423950650085,1.0007480534869133,1.0,4.1096207215541165,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,3,4,4,5,0,1,0,0,0,1,1,0,0,2
OCPNO4513,-108.66451,25.37967,8.0,15.0,0.0,1.0,1.0,1.0094967144722455,1.0,1.0,1.0,1.0,3.2314582586886416,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1
OCPNO4514,-108.80312,25.4458,8.0,15.0,0.0,1.0,1.0,1.0099680152015371,1.0,1.0,1.0,1.0,3.911859548548907,6.439480097481722,5.252020573108009,1.0,1.0,1.0,1.0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1
OCPNO4515,-108.8618,25.56324,8.0,15.0,0.0,1.0,1.0,1.0116368191420473,1.0,1.0,1.0,1.0,3.137943389466141,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1
OCPNO4516,-108.94457,25.60889,8.0,2.0,0.0,1.0,1.0,1.0334550907102897,1.0,1.0,1.0,1.0,3.6280902902185597,1.0,1.0,1.0,1.0,1.0,1.0,0,0,2,0,0,1,0,1,0,0,0,0,0,1,1
OCPNO4517,-108.94641,25.66135,8.0,2.0,0.0,1.0,1.0,1.0285665757263724,1.0,1.0,1.0,1.0,3.8376925833034754,1.0,1.0,1.0,1.0,1.0,1.0,0,0,2,0,0,1,0,1,0,0,0,0,0,1,1
OCPNO4518,-108.99736,25.65584,8.0,15.0,0.0,1.0,1.0,1.0277226674876063,1.0,1.0,1.0,1.0,4.1343604442852016,1.0,1.0,1.0,1.0,1.0,1.0,0,0,2,0,0,1,0,1,0,0,0,0,0,1,1
OCPNO4519,-109.03641,25.61304,8.0,15.0,0.0,1.0,1.0,1.028243171516226,1.0,1.0,1.0,1.0,3.911859548548907,1.0,1.0,1.0,1.0,1.0,1.0,0,0,2,0,0,1,0,1,0,0,0,0,0,1,1
OCPNO4520,-109.03692,25.60088,8.0,15.0,0.0,1.0,1.0,1.0156208532818123,1.0,1.0,1.0,1.0,3.8538158366176996,1.0,6.171197648787656,1.0,1.0,1.0,1.0,0,0,2,0,0,1,0,1,0,1,0,0,0,1,1
OCPNO4521,-109.04398,25.59797,8.0,15.0,0.0,1.0,1.0,1.0069362320994468,1.0,1.0,1.0,1.0,3.8312432819777853,6.805036555645817,5.536370315944159,1.0,1.0,1.0,1.0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1
OCPNO4522,-109.0983,25.59692,8.0,15.0,0.0,1.0,1.0,1.055254158660736,1.0,1.0,1.0223576143611195,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,1
OCPNO4523,-109.00735,25.49535,8.0,15.0,0.0,1.0,1.0,1.0239806371482256,1.0,1.0,1.0,1.0,3.312074525259763,1.0,1.0,1.0,1.0,1.0,1.0,0,0,2,0,0,1,0,1,0,0,0,0,0,1,1
OCPNO4524,-109.03733,25.6853,8.0,10.0,2.0,1.0245110473266137,1.2013979415310954,1.1961444146028173,1.0089989223878688,1.0089989223878688,1.0,1.895004625346901,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,4,4,5,5,0,3,0,0,0,1,1,0,0,3
OCPNO4525W1,-109.06683,25.70244,8.0,10.0,2.0,1.1183499098858554,1.3250738287871109,1.0641075997070095,1.0089989223878688,1.0089989223878688,1.0,3.4851988899167434,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,4,3,5,5,0,2,0,0,0,1,1,0,0,3
OCPNO4527,-109.13818,25.93136,8.0,24.0,2.0,1.0,1.0,1.0,1.000430397637963,1.0000941436713926,1.0,2.9565217391304346,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,4,2,0,2,0,0,0,1,1,0,0,2
OCPNO4528,-109.05444,25.95606,8.0,24.0,2.0,1.0,1.0139968895800933,1.0,1.000567651745999,1.000096375445507,1.0,3.722479185938945,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2,1,4,2,0,1,0,0,0,1,1,0,0,2
OCPNO4529,-108.94002,25.95684,8.0,24.0,2.0,1.0,1.003208275813864,1.001337565418626,1.0006126591906395,1.0000257025985508,1.0,2.4944495837187786,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2,1,4,1,0,3,0,0,0,1,1,0,0,2
OCPNO4530,-108.78381,26.07131,8.0,22.0,1.0,1.0,1.0,1.002646468721139,1.000726479670474,1.000026818485608,1.0,1.0,2.983160157649588,1.0,4.756061719324027,1.0,1.0,1.0,1.0,1,1,1,4,1,0,0,1,0,2,0,0,1,1,2
OCPNO4533,-108.70685,26.46003,8.0,22.0,1.0,1.0146585675188573,1.0352281265836056,1.0,1.000002640932702,1.0,1.0,1.0,3.8054460766750267,4.984565393988627,4.6105804555473915,1.0,1.0,1.0,1.0,2,3,1,1,1,0,0,1,2,2,0,0,1,1,1
OCPNO4534,-108.68713,26.46285,8.0,22.0,1.0,1.0,1.037870236077376,1.0,1.0,1.0,1.0,1.0,4.547115729129343,7.7920389926888705,5.252020573108009,1.0,1.0,1.0,1.0,1,3,1,1,1,0,0,2,1,1,0,0,1,1,1
OCPNO4535,-108.67665,26.45624,8.0,22.0,1.0,1.016220546024965,1.0,1.0,1.000002640932702,1.0,1.0,1.0,4.508419921175205,5.101543460601137,4.709772226304188,1.0,1.0,1.0,1.0,2,1,1,1,1,0,0,2,2,2,0,0,1,1,1
OCPNO4536,-108.65543,26.39287,8.0,24.0,2.0,1.0,1.0,1.0,1.0000848446125825,1.0000178913891504,1.0,3.3936170212765964,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,3,1,0,2,0,0,0,1,1,0,0,1
OCPNO4537,-108.62204,26.42439,8.0,24.0,2.0,1.0,1.0058503853076344,1.0,1.0002284220806092,1.000044300716171,1.0,2.731729879740981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2,1,3,1,0,2,0,0,0,1,1,0,0,1
OCPNO4538,-108.62314,26.43445,8.0,24.0,2.0,1.0,1.0058503853076344,1.0,1.0001596090454152,1.0000223549373792,1.0,2.419518963922294,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2,1,3,1,0,3,0,0,0,1,1,0,0,1
OCPNO4539,-108.54667,26.54078,8.0,22.0,1.0,1.0,1.0166389990738638,1.0,1.0000104521421025,1.0,1.0,1.0,3.531350770333214,6.58570268074736,4.041880969875092,1.0,1.0,1.0,1.0,1,2,1,1,1,0,0,1,1,2,0,0,1,1,1
OCPNO4540,-108.56567,26.55989,8.0,22.0,1.0,1.0,1.0139968895800933,1.0,1.000018263351503,1.0,1.0,1.0,3.570046578287352,6.805036555645817,4.022042615723733,1.0,1.0,1.0,1.0,1,2,1,1,1,0,0,1,1,2,0,0,1,1,1
OCPNO4541,-108.5768,26.54325,8.0,22.0,1.0,1.0,1.0245967812396246,1.0,1.000006360556226,1.0,1.0,1.0,3.699032604801146,4.575142160844842,4.041880969875092,1.0,1.0,1.0,1.0,1,2,1,1,1,0,0,1,2,2,0,0,1,1,1
OCPNO4542,-108.54863,26.57691,8.0,22.0,1.0,1.0,1.021954671745854,1.0,1.0000223549373792,1.0,1.0,1.0,3.518452167681834,6.337124289195776,3.8434974283614993,1.0,1.0,1.0,1.0,1,2,1,1,1,0,0,1,1,2,0,0,1,1,1
OCPNO4543,-108.36723,26.8453,8.0,22.0,1.0,1.0,1.0033655442361122,1.0,1.0002284220806092,1.0,1.0,1.0,3.708706556789681,5.086921202274573,5.146216017634092,1.0,1.0,1.0,1.0,1,2,1,3,1,0,0,1,2,1,0,0,1,1,1
OCPNO4544,-108.38062,26.89038,8.0,22.0,1.0,1.0,1.0139968895800933,1.0,1.000216891247685,1.000002640932702,1.0,1.0,3.179863848083124,5.233143785540211,3.8633357825128583,1.0,1.0,1.0,1.0,1,2,1,3,1,0,0,1,2,2,0,0,1,1,1
OCPNO4545,-108.3674,26.91922,8.0,22.0,1.0,1.0,1.0,1.0,1.0001458464383763,1.000006360556226,1.0,1.0,3.292726621282694,6.139723801787166,5.814107274063189,1.0,1.0,1.0,1.0,1,1,1,3,1,0,0,1,1,1,0,0,1,1,1
OCPNO4546,-109.15225,26.36122,7.0,15.0,0.0,1.0,1.0,1.0636981136081358,1.0,1.0,2.0810892361871773,1.0,3.660336796847008,1.0,1.0,1.0,1.0,1.0,1.0,0,0,3,0,0,5,0,1,0,0,0,0,0,1,3
OCPNO4547,-109.13863,26.27968,8.0,15.0,0.0,1.0,1.0,1.0150145539856266,1.0,1.0,1.0026412489511474,1.0,3.299175922608384,1.0,5.483468038207201,1.0,1.0,1.0,1.0,0,0,2,0,0,1,0,1,0,1,0,0,0,1,1
OCPNO4548,-109.09144,26.27107,8.0,15.0,0.0,1.0,1.0,1.0461460069426014,1.0,1.0,1.0026412489511474,1.0,2.638122536725188,1.0,1.0,1.0,1.0,1.0,1.0,0,0,2,0,0,1,0,2,0,0,0,0,0,1,1
OCPNO4549,-109.10863,26.21159,8.0,15.0,0.0,1.0,1.0,1.0473880319741828,1.0,1.0,1.006361317896425,1.0,2.4865639555714796,1.0,1.0,1.0,1.0,1.0,1.0,0,0,2,0,0,1,0,2,0,0,0,0,0,1,1
OCPNO4550,-109.26871,25.94404,8.0,24.0,2.0,1.0,1.0,1.0,1.0015261987281359,1.0003958051391897,1.0,3.597594819611471,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,4,5,0,1,0,0,0,1,1,0,0,2
OCPNO4552W1,-109.34818,25.85551,8.0,24.0,2.0,1.0,1.126129274643088,1.0,1.0010117747947656,1.0009247356043036,1.0,3.689176688251619,1.0,1.0,1.0,1.863334634908239,1.0,1.0,1.0,1,4,1,4,5,0,1,0,0,0,3,1,0,0,3
OCPNO4553,-109.35629,25.76128,8.0,2.0,0.0,1.0,1.0,1.0240761775352702,1.0,1.0,1.0026412489511474,1.0,3.5281261196703686,1.0,1.0,1.0,1.0,1.0,1.0,0,0,2,0,0,1,0,1,0,0,0,0,0,1,1
OCPNO4554,-109.30555,25.76922,8.0,15.0,0.0,1.0,1.0,1.0298086007579537,1.0,1.0,1.0223576143611195,1.0,3.6893586528126114,1.0,1.0,1.0,1.0,1.0,1.0,0,0,2,0,0,1,0,1,0,0,0,0,0,1,1
OCPNO4555W1,-108.49509,25.28194,8.0,13.0,0.0,1.0,1.0,1.0157293871614952,1.0,1.0,1.006361317896425,1.0,3.9086348978860617,7.638505280259952,1.0,1.0,1.0,1.0,1.0,0,0,2,0,0,1,0,1,1,0,0,0,0,1,1
OCPNO4557,-108.02193,24.80133,8.0,15.0,0.0,1.0,1.0,1.0128979522510377,1.0,1.0,1.1205674345164531,1.0,3.299175922608384,1.0,5.020573108008818,1.0,1.0,1.0,1.0,0,0,1,0,0,4,0,1,0,1,0,0,0,1,3
OCPNO4558,-107.72364,24.83999,8.0,10.0,2.0,1.5533008477404713,1.5543711884250442,1.1230273563974904,1.0089989223878688,1.0089989223878688,1.0,1.0,1.0,1.0,1.0,1.2678641155798516,1.0133826842613454,1.0,1.0,4,4,3,5,5,0,5,0,0,0,3,2,0,0,3
OCPNO4559,-107.65428,24.83433,8.0,10.0,2.0,1.240905146518924,1.4134586820906214,1.074855893249541,1.0089989223878688,1.0089989223878688,1.0,5.175300647548567,1.0,1.0,1.0,1.0,1.1132024460894754,1.0,1.0,4,4,3,5,5,0,2,0,0,0,1,3,0,0,3
OCPNO4560,-107.62775,25.00748,8.0,22.0,1.0,1.0,1.0,1.0056368828356388,1.0005505414777884,1.000006360556226,1.0,1.0,3.237907560014331,6.044679122664501,5.542983100661278,1.0,1.0,1.0,1.0,1,1,1,4,1,0,0,1,1,1,0,0,1,1,2
OCPNO4561,-107.63698,25.02358,8.0,22.0,1.0,1.0,1.0,1.0027993333404104,1.000796036630373,1.0000141717656263,1.0,1.0,3.8763883912576134,7.316815597075548,6.713445995591477,1.0,1.0,1.0,1.0,1,1,1,4,1,0,0,1,1,1,0,0,1,1,2
OCPNO4562,-107.62794,25.02704,8.0,22.0,1.0,1.0,1.0,1.0076910011571003,1.001143077505163,1.0000141717656263,1.0,1.0,3.3894661411680396,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,4,1,0,0,1,0,0,0,0,1,1,2
OCPNO4563,-107.64051,25.03546,8.0,22.0,1.0,1.0,1.035542663428102,1.0024362798696405,1.0017140397160984,1.0000223549373792,1.0,1.0,3.8570404872805444,7.470349309504469,6.5018368846436445,1.0,1.0,1.0,1.0,1,3,1,4,1,0,0,1,1,1,0,0,1,1,2
OCPNO4564,-107.55543,24.37924,8.0,2.0,0.0,1.0,1.0,1.1027218713177143,1.0,1.0,1.0,1.0,3.5571479756359725,1.0,1.0,1.0,1.0,1.0,1.0,0,0,3,0,0,1,0,1,0,0,0,0,0,1,1
OCPNO4565,-107.5288,24.37731,8.0,2.0,0.0,1.0,1.0,1.069840022929693,1.0,1.0,1.0,1.0,3.6700107488355425,1.0,1.0,1.0,1.0,1.0,1.0,0,0,3,0,0,1,0,1,0,0,0,0,0,1,1
OCPNO4566,-107.54128,24.37296,8.0,2.0,0.0,1.0,1.0,1.0375473721085764,1.0,1.0,1.0026412489511474,1.0,3.405589394482264,1.0,1.0,1.0,1.0,1.0,1.0,0,0,2,0,0,1,0,1,0,0,0,0,0,1,1
OCPNO4567,-107.4015,24.26821,8.0,24.0,0.0,1.0,1.0,1.004490398191102,1.0,1.0,1.0,1.0,2.6671443926907914,5.050365556458164,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,1,0,2,2,0,0,0,0,1,1
OCPNO4568,-107.4132,24.25007,8.0,13.0,0.0,1.0,1.0,1.0208469124531587,1.0,1.0,1.0,1.0,3.4507345037620922,1.0,1.0,1.0,1.0,1.0,1.0,0,0,2,0,0,1,0,1,0,0,0,0,0,1,1
OCPNO4569,-107.35151,24.31147,8.0,24.0,2.0,1.0,1.1070368881821517,1.0,1.0003076500616708,1.0000528558502761,1.0,4.417668825161887,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,4,1,3,2,0,1,0,0,0,1,1,0,0,3
OCPNO4570M1,-107.36681,24.29916,8.0,24.0,2.0,1.0,1.0,1.0,1.000044300716171,1.000006360556226,1.0,3.202127659574468,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,2,1,0,2,0,0,0,1,1,0,0,1
OCPNO4571,-107.36934,24.32001,8.0,7.0,2.0,1.0,1.0188093033008894,1.071559749896498,1.0089989223878688,1.0007952927056682,1.0,4.40518038852914,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2,3,5,5,0,1,0,0,0,1,1,0,0,2
OCPNO4573,-107.3195,24.35027,8.0,24.0,2.0,1.0,1.0,1.0068311376736978,1.0001153455254794,1.0000480203396949,1.0,4.055504162812211,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,3,2,0,1,0,0,0,1,1,0,0,1
OCPNO4574,-107.22522,24.40696,8.0,24.0,2.0,1.0,1.0,1.0263404847082302,1.0002637585040874,1.0001205529984132,1.0,3.9014801110083255,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,2,3,2,0,1,0,0,0,1,1,0,0,1
OCPNO4576,-107.09562,24.44614,8.0,24.0,2.0,1.0,1.0079263284813111,1.199392787762338,1.0089989223878688,1.0036456402121159,1.0,4.53422756706753,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2,4,5,5,0,1,0,0,0,1,1,0,0,2
OCPNO4578,-107.00619,24.44003,8.0,24.0,2.0,1.0,1.0131476400999528,1.0692667806074245,1.0052569811227163,1.0022794224917475,1.0,4.588344125809436,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2,3,5,5,0,1,0,0,0,1,1,0,0,2
OCPNO4579,-106.95173,24.48826,8.0,24.0,2.0,1.0,1.0,1.0189169966348552,1.0006386965553073,1.0000863324619922,1.0,4.3177613320999075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,2,4,2,0,1,0,0,0,1,1,0,0,2
OCPNO4585,-106.60582,24.39827,8.0,24.0,2.0,1.0,1.3474059447463609,3.4711521109117736,1.0071963928281342,1.0045480208790403,1.0,4.671600370027752,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,4,5,5,5,0,1,0,0,0,1,1,0,0,3
OCPNO4586,-106.6459,24.33562,8.0,24.0,2.0,1.0,1.6089433309451833,3.5456736128066577,1.0102464841178214,1.0046335722200925,1.0,4.450971322849213,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,5,5,5,5,0,1,0,0,0,1,1,0,0,3
OCPNO4587,-106.68166,24.11846,8.0,3.0,2.0,1.0,1.0,1.0,1.0004698256473175,1.000018263351503,1.0,2.8066604995374655,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,4,1,0,2,0,0,0,1,1,0,0,2
OCPNO4592,-106.69908,23.96,8.0,0.0,2.0,1.0,1.0805214321910985,1.0169106485069161,1.0089989223878688,1.0004809845178895,1.0,2.9565217391304346,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,3,2,5,5,0,2,0,0,0,1,1,0,0,2
OCPNO4593,-106.71391,23.95843,8.0,24.0,2.0,1.0,1.0613346846768132,1.0171017292810056,1.0089989223878688,1.0036456402121159,1.0,3.123034227567067,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,3,2,5,5,0,2,0,0,0,1,1,0,0,2
OCPNO4594,-106.77063,23.93017,8.0,24.0,2.0,1.0,1.0193125622520838,1.0,1.004164527693715,1.000186390334788,1.0,3.2687326549491216,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2,1,5,2,0,2,0,0,0,1,1,0,0,2
OCPNO4597,-106.89177,23.90708,8.0,24.0,2.0,1.0,1.0949272196690374,1.0136622753473954,1.0064446569139323,1.0000141717656263,1.0,4.2012025901942645,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,4,1,5,1,0,1,0,0,0,1,1,0,0,3
OCPNO4598,-106.91743,23.8989,8.0,24.0,2.0,1.0,1.0,1.0,1.002703087611132,1.000147334287786,1.0,4.8589269195189635,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,4,2,0,1,0,0,0,1,1,0,0,2
OCPNO4607,-106.80186,23.70954,8.0,13.0,0.0,1.0,1.0,1.0037260750947443,1.0007480534869133,1.000571371369523,1.0,4.821461609620722,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,4,5,0,1,0,0,0,1,1,0,0,2
OCPNO4609,-106.62,23.88507,8.0,24.0,2.0,1.0402509845804686,1.2047634857672078,1.8725703548794599,1.0128241832199592,1.0020000787650944,1.0,4.401017576318224,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,4,5,5,5,0,1,0,0,0,1,1,0,0,3
OCPNO4611,-106.4362,23.9341,8.0,24.0,2.0,1.0,1.0850193090673983,1.567987600980881,1.0033800590925017,1.0007391263904557,1.0,4.4676225716928775,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,3,5,4,5,0,1,0,0,0,1,1,0,0,2
OCPNO4613,-106.4137,23.94448,8.0,24.0,2.0,1.025231960483279,1.1109685987383577,1.6791966115009394,1.004321123844076,1.0007391263904557,1.0,4.542553191489362,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,4,5,5,5,0,1,0,0,0,1,1,0,0,3
OCPNO4615,-106.20435,23.47734,8.0,24.0,2.0,1.0026433482411055,1.0,1.0156686234753347,1.0089989223878688,1.0000487642643998,1.0,5.100370027752082,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,2,5,2,0,1,0,0,0,1,1,0,0,2
OCPNO4616,-106.2065,23.40973,8.0,24.0,2.0,1.0,1.0,1.0,1.0012096587662427,1.0000223549373792,1.0,6.457446808510639,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,4,1,0,4,0,0,0,1,1,0,0,2
OCPNO4617,-106.24526,23.34692,8.0,24.0,2.0,1.0,1.0,1.0012802411863992,1.0006643619576232,1.000018263351503,1.0,5.716466234967623,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,4,1,0,3,0,0,0,1,1,0,0,2
OCPNO4620,-106.23394,23.25677,8.0,24.0,2.0,1.0,1.0188093033008894,1.0585662572584156,1.0081337379561846,1.0002741734499547,1.0,3.955596669750231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2,2,5,3,0,1,0,0,0,1,1,0,0,2
OCPNO4622,-106.23032,23.18233,8.0,24.0,2.0,1.0,1.0137767137889457,1.3002834364815659,1.006166057111984,1.0000353736197132,1.0,4.12627197039778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2,4,5,1,0,1,0,0,0,1,1,0,0,2
OCPNO4623,-106.22384,23.19095,8.0,24.0,2.0,1.0,1.0431859087493665,1.243914608125179,1.0049497402196332,1.0001923417324265,1.0,4.17622571692877,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,3,4,5,2,0,1,0,0,0,1,1,0,0,2
